year_month,year,month,destination_region,origin_country,passengers_total
2019-10-01,2019,10,Southeast,Não Identificado,0
2019-10-01,2019,10,Southeast,Porto Rico,0
2019-10-01,2019,10,Southeast,Senegal,0
2019-11-01,2019,11,Central-West,Estados Unidos Da América,8588
2019-11-01,2019,11,Central-West,Portugal,5578
2019-11-01,2019,11,Central-West,Panamá,4282
2019-11-01,2019,11,Central-West,Argentina,3548
2019-11-01,2019,11,Central-West,México,1789
2019-11-01,2019,11,Central-West,Chile,1522
2019-11-01,2019,11,Central-West,Peru,1168
2019-11-01,2019,11,Central-West,Grécia,170
2019-11-01,2019,11,Central-West,Espanha,85
2019-11-01,2019,11,Central-West,Barbados,0
2019-11-01,2019,11,Central-West,Bélgica,0
2019-11-01,2019,11,Central-West,Cabo Verde,0
2019-11-01,2019,11,Central-West,China,0
2019-11-01,2019,11,Central-West,Cuba,0
2019-11-01,2019,11,Central-West,Equador,0
2019-11-01,2019,11,Central-West,Marrocos,0
2019-11-01,2019,11,Central-West,Nicarágua,0
2019-11-01,2019,11,Central-West,República Dominicana,0
2019-11-01,2019,11,Central-West,Rússia,0
2019-11-01,2019,11,Central-West,Venezuela,0
2019-11-01,2019,11,North,Estados Unidos Da América,5473
2019-11-01,2019,11,North,Portugal,1775
2019-11-01,2019,11,North,Suriname,1397
2019-11-01,2019,11,North,Panamá,1366
2019-11-01,2019,11,North,Venezuela,541
2019-11-01,2019,11,North,Argentina,283
2019-11-01,2019,11,North,Guiana Francesa,265
2019-11-01,2019,11,North,Alemanha,0
2019-11-01,2019,11,North,Bolívia,0
2019-11-01,2019,11,North,Luxemburgo,0
2019-11-01,2019,11,North,México,0
2019-11-01,2019,11,North,Peru,0
2019-11-01,2019,11,North,República Dominicana,0
2019-11-01,2019,11,Northeast,Portugal,23583
2019-11-01,2019,11,Northeast,Argentina,10210
2019-11-01,2019,11,Northeast,Estados Unidos Da América,8832
2019-11-01,2019,11,Northeast,Espanha,5656
2019-11-01,2019,11,Northeast,Holanda,4568
2019-11-01,2019,11,Northeast,França,4099
2019-11-01,2019,11,Northeast,Cabo Verde,3650
2019-11-01,2019,11,Northeast,Panamá,1663
2019-11-01,2019,11,Northeast,Uruguai,664
2019-11-01,2019,11,Northeast,Guiana Francesa,478
2019-11-01,2019,11,Northeast,Chile,293
2019-11-01,2019,11,Northeast,Luxemburgo,0
2019-11-01,2019,11,Northeast,Peru,0
2019-11-01,2019,11,Northeast,Reino Unido,0
2019-11-01,2019,11,South,Argentina,10392
2019-11-01,2019,11,South,Peru,6024
2019-11-01,2019,11,South,Panamá,4460
2019-11-01,2019,11,South,Uruguai,3274
2019-11-01,2019,11,South,Chile,2977
2019-11-01,2019,11,South,Portugal,2703
2019-11-01,2019,11,South,Paraguai,320
2019-11-01,2019,11,South,Alemanha,0
2019-11-01,2019,11,South,Colômbia,0
2019-11-01,2019,11,South,Estados Unidos Da América,0
2019-11-01,2019,11,South,Luxemburgo,0
2019-11-01,2019,11,South,México,0
2019-11-01,2019,11,South,Senegal,0
2019-11-01,2019,11,South,Suriname,0
2019-11-01,2019,11,Southeast,Estados Unidos Da América,161170
2019-11-01,2019,11,Southeast,Argentina,109543
2019-11-01,2019,11,Southeast,Chile,55548
2019-11-01,2019,11,Southeast,Portugal,54201
2019-11-01,2019,11,Southeast,Espanha,42234
2019-11-01,2019,11,Southeast,França,34852
2019-11-01,2019,11,Southeast,Panamá,30363
2019-11-01,2019,11,Southeast,Peru,29512
2019-11-01,2019,11,Southeast,Alemanha,29309
2019-11-01,2019,11,Southeast,Reino Unido,28753
2019-11-01,2019,11,Southeast,Itália,28337
2019-11-01,2019,11,Southeast,Uruguai,21531
2019-11-01,2019,11,Southeast,Colômbia,20272
2019-11-01,2019,11,Southeast,Holanda,18327
2019-11-01,2019,11,Southeast,Emirados Árabes Unidos,18253
2019-11-01,2019,11,Southeast,México,14418
2019-11-01,2019,11,Southeast,Suíça,11946
2019-11-01,2019,11,Southeast,Paraguai,11516
2019-11-01,2019,11,Southeast,África Do Sul,11084
2019-11-01,2019,11,Southeast,Bolívia,9198
2019-11-01,2019,11,Southeast,Canadá,8131
2019-11-01,2019,11,Southeast,Turquia,7037
2019-11-01,2019,11,Southeast,Qatar,5445
2019-11-01,2019,11,Southeast,Angola,4463
2019-11-01,2019,11,Southeast,Marrocos,4388
2019-11-01,2019,11,Southeast,Etiópia,3901
2019-11-01,2019,11,Southeast,Israel,2441
2019-11-01,2019,11,Southeast,República Dominicana,1977
2019-11-01,2019,11,Southeast,China,1218
2019-11-01,2019,11,Southeast,Equador,775
2019-11-01,2019,11,Southeast,Bélgica,0
2019-11-01,2019,11,Southeast,Cabo Verde,0
2019-11-01,2019,11,Southeast,Coreia Do Sul,0
2019-11-01,2019,11,Southeast,Costa Rica,0
2019-11-01,2019,11,Southeast,Ilhas Feroé,0
2019-11-01,2019,11,Southeast,Luxemburgo,0
2019-11-01,2019,11,Southeast,Nigéria,0
2019-11-01,2019,11,Southeast,Porto Rico,0
2019-11-01,2019,11,Southeast,Senegal,0
2019-12-01,2019,12,Central-West,Estados Unidos Da América,10641
2019-12-01,2019,12,Central-West,Portugal,6190
2019-12-01,2019,12,Central-West,Argentina,4029
2019-12-01,2019,12,Central-West,Panamá,3841
2019-12-01,2019,12,Central-West,México,1708
2019-12-01,2019,12,Central-West,Chile,1415
2019-12-01,2019,12,Central-West,Peru,1412
2019-12-01,2019,12,Central-West,Paraguai,593
2019-12-01,2019,12,Central-West,Bélgica,0
2019-12-01,2019,12,Central-West,Cabo Verde,0
2019-12-01,2019,12,Central-West,República Dominicana,0
2019-12-01,2019,12,North,Estados Unidos Da América,7570
2019-12-01,2019,12,North,Suriname,2199
2019-12-01,2019,12,North,Portugal,1959
2019-12-01,2019,12,North,Panamá,1103
2019-12-01,2019,12,North,Guiana Francesa,432
2019-12-01,2019,12,North,Argentina,215
2019-12-01,2019,12,North,Cabo Verde,164
2019-12-01,2019,12,North,Colômbia,0
2019-12-01,2019,12,North,Luxemburgo,0
2019-12-01,2019,12,North,Martinica,0
2019-12-01,2019,12,North,México,0
2019-12-01,2019,12,Northeast,Portugal,26632
2019-12-01,2019,12,Northeast,Argentina,11666
2019-12-01,2019,12,Northeast,Estados Unidos Da América,11158
2019-12-01,2019,12,Northeast,Espanha,6652
2019-12-01,2019,12,Northeast,Holanda,5045
2019-12-01,2019,12,Northeast,Cabo Verde,4081
2019-12-01,2019,12,Northeast,França,3226
2019-12-01,2019,12,Northeast,Panamá,1767
2019-12-01,2019,12,Northeast,Chile,1236
2019-12-01,2019,12,Northeast,Uruguai,546
2019-12-01,2019,12,Northeast,Guiana Francesa,384
2019-12-01,2019,12,Northeast,Luxemburgo,0
2019-12-01,2019,12,Northeast,México,0
2019-12-01,2019,12,South,Argentina,15655
2019-12-01,2019,12,South,Chile,10790
2019-12-01,2019,12,South,Peru,6082
2019-12-01,2019,12,South,Uruguai,4048
2019-12-01,2019,12,South,Panamá,2120
2019-12-01,2019,12,South,Portugal,1778
2019-12-01,2019,12,South,Paraguai,537
2019-12-01,2019,12,South,Cabo Verde,527
2019-12-01,2019,12,South,Alemanha,0
2019-12-01,2019,12,South,Estados Unidos Da América,0
2019-12-01,2019,12,South,Luxemburgo,0
2019-12-01,2019,12,South,Senegal,0
2019-12-01,2019,12,Southeast,Estados Unidos Da América,186251
2019-12-01,2019,12,Southeast,Argentina,125413
2019-12-01,2019,12,Southeast,Portugal,61718
2019-12-01,2019,12,Southeast,Chile,61253
2019-12-01,2019,12,Southeast,Espanha,39952
2019-12-01,2019,12,Southeast,França,37064
2019-12-01,2019,12,Southeast,Panamá,33630
2019-12-01,2019,12,Southeast,Alemanha,32625
2019-12-01,2019,12,Southeast,Reino Unido,29254
2019-12-01,2019,12,Southeast,Itália,28058
2019-12-01,2019,12,Southeast,Peru,24372
2019-12-01,2019,12,Southeast,Uruguai,21607
2019-12-01,2019,12,Southeast,Colômbia,20281
2019-12-01,2019,12,Southeast,Emirados Árabes Unidos,18406
2019-12-01,2019,12,Southeast,Holanda,17725
2019-12-01,2019,12,Southeast,México,14855
2019-12-01,2019,12,Southeast,Suíça,12133
2019-12-01,2019,12,Southeast,África Do Sul,11713
2019-12-01,2019,12,Southeast,Bolívia,11679
2019-12-01,2019,12,Southeast,Paraguai,11596
2019-12-01,2019,12,Southeast,Canadá,11124
2019-12-01,2019,12,Southeast,Turquia,7179
2019-12-01,2019,12,Southeast,Qatar,6927
2019-12-01,2019,12,Southeast,Marrocos,5488
2019-12-01,2019,12,Southeast,Angola,5364
2019-12-01,2019,12,Southeast,Etiópia,3470
2019-12-01,2019,12,Southeast,Israel,2385
2019-12-01,2019,12,Southeast,República Dominicana,2234
2019-12-01,2019,12,Southeast,Equador,1161
2019-12-01,2019,12,Southeast,China,826
2019-12-01,2019,12,Southeast,Martinica,630
2019-12-01,2019,12,Southeast,Cabo Verde,247
2019-12-01,2019,12,Southeast,Bélgica,0
2019-12-01,2019,12,Southeast,Coreia Do Sul,0
2019-12-01,2019,12,Southeast,Gana,0
2019-12-01,2019,12,Southeast,Ilhas Feroé,0
2019-12-01,2019,12,Southeast,Luxemburgo,0
2019-12-01,2019,12,Southeast,Nigéria,0
2019-12-01,2019,12,Southeast,Porto Rico,0
2019-12-01,2019,12,Southeast,Senegal,0
2019-12-01,2019,12,Southeast,Venezuela,0
2020-01-01,2020,1,Central-West,Estados Unidos Da América,13725
2020-01-01,2020,1,Central-West,Portugal,6288
2020-01-01,2020,1,Central-West,Panamá,4071
2020-01-01,2020,1,Central-West,Argentina,4040
2020-01-01,2020,1,Central-West,México,2796
2020-01-01,2020,1,Central-West,Chile,1992
2020-01-01,2020,1,Central-West,Peru,1827
2020-01-01,2020,1,Central-West,Paraguai,1447
2020-01-01,2020,1,Central-West,Alemanha,0
2020-01-01,2020,1,Central-West,Bélgica,0
2020-01-01,2020,1,Central-West,Cabo Verde,0
2020-01-01,2020,1,Central-West,Holanda,0
2020-01-01,2020,1,Central-West,República Dominicana,0
2020-01-01,2020,1,North,Estados Unidos Da América,7785
2020-01-01,2020,1,North,Portugal,2009
2020-01-01,2020,1,North,Suriname,1402
2020-01-01,2020,1,North,Panamá,1371
2020-01-01,2020,1,North,Venezuela,519
2020-01-01,2020,1,North,Guiana Francesa,199
2020-01-01,2020,1,North,Ilhas Canárias,150
2020-01-01,2020,1,North,Cabo Verde,125
2020-01-01,2020,1,North,Luxemburgo,0
2020-01-01,2020,1,North,Martinica,0
2020-01-01,2020,1,North,México,0
2020-01-01,2020,1,North,República Dominicana,0
2020-01-01,2020,1,Northeast,Portugal,24281
2020-01-01,2020,1,Northeast,Estados Unidos Da América,16869
2020-01-01,2020,1,Northeast,Argentina,14301
2020-01-01,2020,1,Northeast,Espanha,7641
2020-01-01,2020,1,Northeast,Chile,5134
2020-01-01,2020,1,Northeast,Cabo Verde,4607
2020-01-01,2020,1,Northeast,Holanda,3977
2020-01-01,2020,1,Northeast,França,3750
2020-01-01,2020,1,Northeast,Panamá,2073
2020-01-01,2020,1,Northeast,Uruguai,636
2020-01-01,2020,1,Northeast,Guiana Francesa,275
2020-01-01,2020,1,Northeast,Alemanha,0
2020-01-01,2020,1,Northeast,Ilhas Canárias,0
2020-01-01,2020,1,Northeast,Luxemburgo,0
2020-01-01,2020,1,Northeast,República Dominicana,0
2020-01-01,2020,1,South,Argentina,32780
2020-01-01,2020,1,South,Chile,11984
2020-01-01,2020,1,South,Uruguai,8345
2020-01-01,2020,1,South,Peru,8205
2020-01-01,2020,1,South,Panamá,3864
2020-01-01,2020,1,South,Portugal,2694
2020-01-01,2020,1,South,Cabo Verde,844
2020-01-01,2020,1,South,Paraguai,706
2020-01-01,2020,1,South,Bolívia,507
2020-01-01,2020,1,South,Alemanha,0
2020-01-01,2020,1,South,Colômbia,0
2020-01-01,2020,1,South,Estados Unidos Da América,0
2020-01-01,2020,1,South,Luxemburgo,0
2020-01-01,2020,1,South,Senegal,0
2020-01-01,2020,1,Southeast,Estados Unidos Da América,194956
2020-01-01,2020,1,Southeast,Argentina,147267
2020-01-01,2020,1,Southeast,Chile,88877
2020-01-01,2020,1,Southeast,Portugal,62612
2020-01-01,2020,1,Southeast,Espanha,43970
2020-01-01,2020,1,Southeast,França,38696
2020-01-01,2020,1,Southeast,Panamá,36280
2020-01-01,2020,1,Southeast,Uruguai,34151
2020-01-01,2020,1,Southeast,Alemanha,33887
2020-01-01,2020,1,Southeast,Peru,30058
2020-01-01,2020,1,Southeast,Itália,28249
2020-01-01,2020,1,Southeast,Reino Unido,27891
2020-01-01,2020,1,Southeast,Colômbia,23293
2020-01-01,2020,1,Southeast,Holanda,18881
2020-01-01,2020,1,Southeast,Emirados Árabes Unidos,18429
2020-01-01,2020,1,Southeast,México,16789
2020-01-01,2020,1,Southeast,Paraguai,14828
2020-01-01,2020,1,Southeast,Bolívia,14597
2020-01-01,2020,1,Southeast,Canadá,12362
2020-01-01,2020,1,Southeast,Suíça,12245
2020-01-01,2020,1,Southeast,África Do Sul,12244
2020-01-01,2020,1,Southeast,Turquia,7817
2020-01-01,2020,1,Southeast,Marrocos,6103
2020-01-01,2020,1,Southeast,Qatar,5324
2020-01-01,2020,1,Southeast,Angola,4777
2020-01-01,2020,1,Southeast,Etiópia,4521
2020-01-01,2020,1,Southeast,República Dominicana,3466
2020-01-01,2020,1,Southeast,Israel,2624
2020-01-01,2020,1,Southeast,Equador,1759
2020-01-01,2020,1,Southeast,China,893
2020-01-01,2020,1,Southeast,Martinica,680
2020-01-01,2020,1,Southeast,Bélgica,0
2020-01-01,2020,1,Southeast,Cabo Verde,0
2020-01-01,2020,1,Southeast,Coreia Do Sul,0
2020-01-01,2020,1,Southeast,Gana,0
2020-01-01,2020,1,Southeast,Luxemburgo,0
2020-01-01,2020,1,Southeast,Nigéria,0
2020-01-01,2020,1,Southeast,Porto Rico,0
2020-01-01,2020,1,Southeast,Senegal,0
2020-02-01,2020,2,Central-West,Estados Unidos Da América,11279
2020-02-01,2020,2,Central-West,Portugal,4828
2020-02-01,2020,2,Central-West,Panamá,3458
2020-02-01,2020,2,Central-West,Argentina,3303
2020-02-01,2020,2,Central-West,Chile,1648
2020-02-01,2020,2,Central-West,Peru,1616
2020-02-01,2020,2,Central-West,México,1599
2020-02-01,2020,2,Central-West,Paraguai,799
2020-02-01,2020,2,Central-West,Bélgica,0
2020-02-01,2020,2,Central-West,Cabo Verde,0
2020-02-01,2020,2,Central-West,Colômbia,0
2020-02-01,2020,2,Central-West,República Dominicana,0
2020-02-01,2020,2,North,Estados Unidos Da América,6682
2020-02-01,2020,2,North,Portugal,1572
2020-02-01,2020,2,North,Panamá,1310
2020-02-01,2020,2,North,Suriname,1046
2020-02-01,2020,2,North,Guiana Francesa,376
2020-02-01,2020,2,North,Venezuela,193
2020-02-01,2020,2,North,Luxemburgo,0
2020-02-01,2020,2,North,Martinica,0
2020-02-01,2020,2,North,México,0
2020-02-01,2020,2,Northeast,Portugal,20289
2020-02-01,2020,2,Northeast,Argentina,13990
2020-02-01,2020,2,Northeast,Estados Unidos Da América,11113
2020-02-01,2020,2,Northeast,Espanha,6282
2020-02-01,2020,2,Northeast,Chile,5074
2020-02-01,2020,2,Northeast,Holanda,3498
2020-02-01,2020,2,Northeast,França,3054
2020-02-01,2020,2,Northeast,Cabo Verde,2478
2020-02-01,2020,2,Northeast,Panamá,1777
2020-02-01,2020,2,Northeast,Uruguai,717
2020-02-01,2020,2,Northeast,Guiana Francesa,339
2020-02-01,2020,2,Northeast,Alemanha,0
2020-02-01,2020,2,Northeast,Austrália,0
2020-02-01,2020,2,Northeast,Bélgica,0
2020-02-01,2020,2,Northeast,Emirados Árabes Unidos,0
2020-02-01,2020,2,Northeast,Equador,0
2020-02-01,2020,2,Northeast,Ilhas Canárias,0
2020-02-01,2020,2,Northeast,Indonésia,0
2020-02-01,2020,2,Northeast,Luxemburgo,0
2020-02-01,2020,2,Northeast,Maurícia,0
2020-02-01,2020,2,Northeast,República Dominicana,0
2020-02-01,2020,2,Northeast,Sri Lanka,0
2020-02-01,2020,2,Northeast,África Do Sul,0
2020-02-01,2020,2,South,Argentina,26023
2020-02-01,2020,2,South,Chile,11836
2020-02-01,2020,2,South,Peru,8257
2020-02-01,2020,2,South,Uruguai,4173
2020-02-01,2020,2,South,Panamá,3963
2020-02-01,2020,2,South,Portugal,2861
2020-02-01,2020,2,South,Cabo Verde,504
2020-02-01,2020,2,South,Paraguai,318
2020-02-01,2020,2,South,Colômbia,49
2020-02-01,2020,2,South,Alemanha,0
2020-02-01,2020,2,South,Estados Unidos Da América,0
2020-02-01,2020,2,South,Luxemburgo,0
2020-02-01,2020,2,South,Senegal,0
2020-02-01,2020,2,Southeast,Estados Unidos Da América,179978
2020-02-01,2020,2,Southeast,Argentina,113304
2020-02-01,2020,2,Southeast,Chile,69762
2020-02-01,2020,2,Southeast,Portugal,54452
2020-02-01,2020,2,Southeast,Espanha,39361
2020-02-01,2020,2,Southeast,França,37005
2020-02-01,2020,2,Southeast,Panamá,31281
2020-02-01,2020,2,Southeast,Alemanha,30386
2020-02-01,2020,2,Southeast,Peru,27634
2020-02-01,2020,2,Southeast,Itália,26409
2020-02-01,2020,2,Southeast,Reino Unido,25580
2020-02-01,2020,2,Southeast,Uruguai,22500
2020-02-01,2020,2,Southeast,Colômbia,20930
2020-02-01,2020,2,Southeast,Holanda,18003
2020-02-01,2020,2,Southeast,Emirados Árabes Unidos,16184
2020-02-01,2020,2,Southeast,México,14801
2020-02-01,2020,2,Southeast,Bolívia,11409
2020-02-01,2020,2,Southeast,Paraguai,11392
2020-02-01,2020,2,Southeast,Canadá,11271
2020-02-01,2020,2,Southeast,África Do Sul,11171
2020-02-01,2020,2,Southeast,Suíça,11010
2020-02-01,2020,2,Southeast,Turquia,6177
2020-02-01,2020,2,Southeast,Angola,4392
2020-02-01,2020,2,Southeast,Qatar,4342
2020-02-01,2020,2,Southeast,Marrocos,4113
2020-02-01,2020,2,Southeast,Etiópia,3354
2020-02-01,2020,2,Southeast,República Dominicana,3045
2020-02-01,2020,2,Southeast,Israel,2471
2020-02-01,2020,2,Southeast,Equador,1409
2020-02-01,2020,2,Southeast,China,994
2020-02-01,2020,2,Southeast,Martinica,851
2020-02-01,2020,2,Southeast,Namíbia,55
2020-02-01,2020,2,Southeast,Bélgica,0
2020-02-01,2020,2,Southeast,Cabo Verde,0
2020-02-01,2020,2,Southeast,Coreia Do Sul,0
2020-02-01,2020,2,Southeast,Gana,0
2020-02-01,2020,2,Southeast,Guiana Francesa,0
2020-02-01,2020,2,Southeast,Luxemburgo,0
2020-02-01,2020,2,Southeast,Nigéria,0
2020-02-01,2020,2,Southeast,Porto Rico,0
2020-02-01,2020,2,Southeast,Senegal,0
2020-02-01,2020,2,Southeast,Suriname,0
2020-02-01,2020,2,Southeast,Venezuela,0
2020-03-01,2020,3,Central-West,Estados Unidos Da América,6689
2020-03-01,2020,3,Central-West,Portugal,2792
2020-03-01,2020,3,Central-West,Panamá,2780
2020-03-01,2020,3,Central-West,Argentina,2350
2020-03-01,2020,3,Central-West,México,1139
2020-03-01,2020,3,Central-West,Chile,1026
2020-03-01,2020,3,Central-West,Peru,678
2020-03-01,2020,3,Central-West,Paraguai,490
2020-03-01,2020,3,Central-West,Alemanha,0
2020-03-01,2020,3,Central-West,Bélgica,0
2020-03-01,2020,3,Central-West,Cabo Verde,0
2020-03-01,2020,3,Central-West,Colômbia,0
2020-03-01,2020,3,Central-West,Equador,0
2020-03-01,2020,3,Central-West,Holanda,0
2020-03-01,2020,3,Central-West,República Dominicana,0
2020-03-01,2020,3,North,Estados Unidos Da América,3348
2020-03-01,2020,3,North,Panamá,906
2020-03-01,2020,3,North,Portugal,841
2020-03-01,2020,3,North,Suriname,700
2020-03-01,2020,3,North,Cuba,180
2020-03-01,2020,3,North,Venezuela,116
2020-03-01,2020,3,North,Guiana Francesa,65
2020-03-01,2020,3,North,Guadalupe,2
2020-03-01,2020,3,North,Martinica,2
2020-03-01,2020,3,North,Colômbia,0
2020-03-01,2020,3,North,Equador,0
2020-03-01,2020,3,North,Jamaica,0
2020-03-01,2020,3,North,México,0
2020-03-01,2020,3,North,Paraguai,0
2020-03-01,2020,3,North,República Dominicana,0
2020-03-01,2020,3,Northeast,Portugal,10620
2020-03-01,2020,3,Northeast,Argentina,7281
2020-03-01,2020,3,Northeast,Estados Unidos Da América,5994
2020-03-01,2020,3,Northeast,Espanha,2561
2020-03-01,2020,3,Northeast,Holanda,1689
2020-03-01,2020,3,Northeast,França,1483
2020-03-01,2020,3,Northeast,Panamá,1165
2020-03-01,2020,3,Northeast,Cabo Verde,1039
2020-03-01,2020,3,Northeast,Chile,724
2020-03-01,2020,3,Northeast,Uruguai,288
2020-03-01,2020,3,Northeast,Guiana Francesa,239
2020-03-01,2020,3,Northeast,Alemanha,0
2020-03-01,2020,3,Northeast,Bélgica,0
2020-03-01,2020,3,Northeast,Gâmbia,0
2020-03-01,2020,3,Northeast,República Dominicana,0
2020-03-01,2020,3,South,Argentina,11016
2020-03-01,2020,3,South,Peru,3839
2020-03-01,2020,3,South,Chile,3566
2020-03-01,2020,3,South,Panamá,2753
2020-03-01,2020,3,South,Uruguai,2193
2020-03-01,2020,3,South,Portugal,1106
2020-03-01,2020,3,South,Bolívia,191
2020-03-01,2020,3,South,Cabo Verde,182
2020-03-01,2020,3,South,Paraguai,110
2020-03-01,2020,3,South,Colômbia,51
2020-03-01,2020,3,South,Alemanha,0
2020-03-01,2020,3,South,Estados Unidos Da América,0
2020-03-01,2020,3,South,Luxemburgo,0
2020-03-01,2020,3,South,Senegal,0
2020-03-01,2020,3,Southeast,Estados Unidos Da América,111050
2020-03-01,2020,3,Southeast,Argentina,73917
2020-03-01,2020,3,Southeast,Chile,43660
2020-03-01,2020,3,Southeast,Portugal,39336
2020-03-01,2020,3,Southeast,Espanha,25282
2020-03-01,2020,3,Southeast,Panamá,22962
2020-03-01,2020,3,Southeast,França,22125
2020-03-01,2020,3,Southeast,Reino Unido,22024
2020-03-01,2020,3,Southeast,Alemanha,19139
2020-03-01,2020,3,Southeast,Peru,14317
2020-03-01,2020,3,Southeast,Uruguai,14284
2020-03-01,2020,3,Southeast,Colômbia,14059
2020-03-01,2020,3,Southeast,Emirados Árabes Unidos,11960
2020-03-01,2020,3,Southeast,Holanda,10949
2020-03-01,2020,3,Southeast,México,9446
2020-03-01,2020,3,Southeast,Itália,9159
2020-03-01,2020,3,Southeast,Canadá,9095
2020-03-01,2020,3,Southeast,África Do Sul,7523
2020-03-01,2020,3,Southeast,Bolívia,7193
2020-03-01,2020,3,Southeast,Paraguai,6578
2020-03-01,2020,3,Southeast,Suíça,5235
2020-03-01,2020,3,Southeast,Turquia,3933
2020-03-01,2020,3,Southeast,Qatar,3792
2020-03-01,2020,3,Southeast,Etiópia,3238
2020-03-01,2020,3,Southeast,Angola,2693
2020-03-01,2020,3,Southeast,Marrocos,1957
2020-03-01,2020,3,Southeast,Israel,1922
2020-03-01,2020,3,Southeast,República Dominicana,1854
2020-03-01,2020,3,Southeast,Equador,975
2020-03-01,2020,3,Southeast,China,421
2020-03-01,2020,3,Southeast,Martinica,314
2020-03-01,2020,3,Southeast,Jamaica,244
2020-03-01,2020,3,Southeast,Guadalupe,137
2020-03-01,2020,3,Southeast,Polônia,33
2020-03-01,2020,3,Southeast,Bélgica,0
2020-03-01,2020,3,Southeast,Cabo Verde,0
2020-03-01,2020,3,Southeast,Coreia Do Sul,0
2020-03-01,2020,3,Southeast,Luxemburgo,0
2020-03-01,2020,3,Southeast,Nigéria,0
2020-03-01,2020,3,Southeast,Porto Rico,0
2020-03-01,2020,3,Southeast,Senegal,0
2020-04-01,2020,4,Central-West,Alemanha,0
2020-04-01,2020,4,Central-West,Cabo Verde,0
2020-04-01,2020,4,Central-West,Estados Unidos Da América,0
2020-04-01,2020,4,Central-West,Holanda,0
2020-04-01,2020,4,North,Estados Unidos Da América,0
2020-04-01,2020,4,North,Honduras,0
2020-04-01,2020,4,North,Porto Rico,0
2020-04-01,2020,4,Northeast,Angola,64
2020-04-01,2020,4,Northeast,República Tcheca,9
2020-04-01,2020,4,Northeast,Cabo Verde,0
2020-04-01,2020,4,Northeast,Chile,0
